,Time / Date,Active Time/Date,Area,Description,Device
2840,2023-09-02 오후 9:07,2023-09-02 오후 9:07,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2843,2023-09-02 오후 9:06,2023-09-02 오후 9:06,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2844,2023-09-02 오후 9:06,2023-09-02 오후 9:06,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2847,2023-09-02 오후 9:06,2023-09-02 오후 9:06,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2848,2023-09-02 오후 9:06,2023-09-02 오후 9:06,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2864,2023-09-02 오후 9:03,2023-09-02 오후 9:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2867,2023-09-02 오후 9:03,2023-09-02 오후 9:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2868,2023-09-02 오후 9:03,2023-09-02 오후 9:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2876,2023-09-02 오후 9:01,2023-09-02 오후 9:01,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2877,2023-09-02 오후 9:01,2023-09-02 오후 9:01,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2884,2023-09-02 오후 9:00,2023-09-02 오후 9:00,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2885,2023-09-02 오후 9:00,2023-09-02 오후 9:00,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2886,2023-09-02 오후 9:00,2023-09-02 오후 9:00,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2887,2023-09-02 오후 9:00,2023-09-02 오후 9:00,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2894,2023-09-02 오후 8:59,2023-09-02 오후 8:59,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2895,2023-09-02 오후 8:59,2023-09-02 오후 8:59,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2896,2023-09-02 오후 8:59,2023-09-02 오후 8:59,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2897,2023-09-02 오후 8:59,2023-09-02 오후 8:59,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2901,2023-09-02 오후 8:58,2023-09-02 오후 8:58,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2902,2023-09-02 오후 8:58,2023-09-02 오후 8:58,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2905,2023-09-02 오후 8:58,2023-09-02 오후 8:58,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2906,2023-09-02 오후 8:58,2023-09-02 오후 8:58,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2907,2023-09-02 오후 8:58,2023-09-02 오후 8:58,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2908,2023-09-02 오후 8:58,2023-09-02 오후 8:58,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2909,2023-09-02 오후 8:57,2023-09-02 오후 8:57,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2910,2023-09-02 오후 8:57,2023-09-02 오후 8:57,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2920,2023-09-02 오후 8:56,2023-09-02 오후 8:56,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2921,2023-09-02 오후 8:56,2023-09-02 오후 8:56,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2922,2023-09-02 오후 8:55,2023-09-02 오후 8:55,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2923,2023-09-02 오후 8:55,2023-09-02 오후 8:55,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2924,2023-09-02 오후 8:55,2023-09-02 오후 8:55,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2925,2023-09-02 오후 8:55,2023-09-02 오후 8:55,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2926,2023-09-02 오후 8:55,2023-09-02 오후 8:55,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2927,2023-09-02 오후 8:55,2023-09-02 오후 8:55,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2928,2023-09-02 오후 8:55,2023-09-02 오후 8:55,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2932,2023-09-02 오후 8:54,2023-09-02 오후 8:54,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2933,2023-09-02 오후 8:54,2023-09-02 오후 8:54,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2936,2023-09-02 오후 8:54,2023-09-02 오후 8:54,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2937,2023-09-02 오후 8:54,2023-09-02 오후 8:54,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2938,2023-09-02 오후 8:54,2023-09-02 오후 8:54,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2939,2023-09-02 오후 8:54,2023-09-02 오후 8:54,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2943,2023-09-02 오후 8:53,2023-09-02 오후 8:53,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2944,2023-09-02 오후 8:53,2023-09-02 오후 8:53,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2945,2023-09-02 오후 8:53,2023-09-02 오후 8:53,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2946,2023-09-02 오후 8:53,2023-09-02 오후 8:53,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2950,2023-09-02 오후 8:53,2023-09-02 오후 8:53,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2954,2023-09-02 오후 8:52,2023-09-02 오후 8:52,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2955,2023-09-02 오후 8:52,2023-09-02 오후 8:52,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2956,2023-09-02 오후 8:52,2023-09-02 오후 8:52,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2957,2023-09-02 오후 8:52,2023-09-02 오후 8:52,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2958,2023-09-02 오후 8:52,2023-09-02 오후 8:52,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2959,2023-09-02 오후 8:52,2023-09-02 오후 8:52,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2966,2023-09-02 오후 8:51,2023-09-02 오후 8:51,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2967,2023-09-02 오후 8:51,2023-09-02 오후 8:51,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2974,2023-09-02 오후 8:49,2023-09-02 오후 8:49,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2975,2023-09-02 오후 8:49,2023-09-02 오후 8:49,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2976,2023-09-02 오후 8:49,2023-09-02 오후 8:49,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2977,2023-09-02 오후 8:49,2023-09-02 오후 8:49,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2990,2023-09-02 오후 8:48,2023-09-02 오후 8:48,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2991,2023-09-02 오후 8:48,2023-09-02 오후 8:48,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2994,2023-09-02 오후 8:48,2023-09-02 오후 8:48,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
2995,2023-09-02 오후 8:48,2023-09-02 오후 8:48,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
3002,2023-09-02 오후 8:47,2023-09-02 오후 8:47,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
3003,2023-09-02 오후 8:47,2023-09-02 오후 8:47,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
3004,2023-09-02 오후 8:47,2023-09-02 오후 8:47,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
3005,2023-09-02 오후 8:47,2023-09-02 오후 8:47,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
3007,2023-09-02 오후 8:46,2023-09-02 오후 8:46,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
3008,2023-09-02 오후 8:46,2023-09-02 오후 8:46,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
3009,2023-09-02 오후 8:46,2023-09-02 오후 8:46,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
3010,2023-09-02 오후 8:46,2023-09-02 오후 8:46,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
3013,2023-09-02 오후 8:45,2023-09-02 오후 8:45,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
3014,2023-09-02 오후 8:45,2023-09-02 오후 8:45,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
3020,2023-09-02 오후 8:43,2023-09-02 오후 8:43,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
3021,2023-09-02 오후 8:43,2023-09-02 오후 8:43,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
3045,2023-09-02 오후 8:41,2023-09-02 오후 8:41,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
3046,2023-09-02 오후 8:41,2023-09-02 오후 8:41,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
3053,2023-09-02 오후 8:40,2023-09-02 오후 8:40,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
3054,2023-09-02 오후 8:40,2023-09-02 오후 8:40,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
3057,2023-09-02 오후 8:40,2023-09-02 오후 8:40,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
3058,2023-09-02 오후 8:40,2023-09-02 오후 8:40,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
3059,2023-09-02 오후 8:39,2023-09-02 오후 8:39,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
3060,2023-09-02 오후 8:39,2023-09-02 오후 8:39,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
3061,2023-09-02 오후 8:39,2023-09-02 오후 8:39,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
3062,2023-09-02 오후 8:39,2023-09-02 오후 8:39,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
3063,2023-09-02 오후 8:39,2023-09-02 오후 8:39,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
3064,2023-09-02 오후 8:39,2023-09-02 오후 8:39,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
3067,2023-09-02 오후 8:38,2023-09-02 오후 8:38,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
